offer_id,product_id,platform,payout_type,offer_price,commission_rate,fixed_commission_amount,commission_per_lead,cookie_duration_days,recurring_commission,affiliate_url,offer_status
O02272,P0910,Impact,lead,,,,65.69,7,False,https://example.com/offers/o02272,unknown
O02273,P0910,CJ Affiliate,one_time,258.69,0.1981,,,0,False,https://example.com/offers/o02273,active
O02274,P0911,Amazon Associates,one_time,116.2,0.4007,,,90,False,https://example.com/offers/o02274,inactive
O02275,P0911,PartnerStack,recurring,107.18,0.5523,,,0,True,https://example.com/offers/o02275,active
O02276,P0911,Amazon Associates,fixed_amount,,,12.49,,7,False,https://example.com/offers/o02276,inactive
O02277,P0912,Rakuten Advertising,recurring,435.36,0.6889,,,90,True,https://example.com/offers/o02277,active
O02278,P0912,Awin,fixed_amount,,,26.34,,60,False,https://example.com/offers/o02278,unknown
O02279,P0912,CJ Affiliate,lead,,,,11.08,0,False,https://example.com/offers/o02279,unknown
O02280,P0912,ShareASale,one_time,392.6,0.2449,,,7,False,https://example.com/offers/o02280,active
O02281,P0913,Impact,fixed_amount,,,84.91,,0,False,https://example.com/offers/o02281,active
O02282,P0914,Impact,lead,,,,39.37,14,False,https://example.com/offers/o02282,active
O02283,P0914,Impact,one_time,260.76,0.5676,,,60,False,https://example.com/offers/o02283,active
O02284,P0915,Amazon Associates,one_time,98.84,0.4326,,,0,False,https://example.com/offers/o02284,active
O02285,P0915,CJ Affiliate,recurring,102.73,0.6194,,,14,True,https://example.com/offers/o02285,active
O02286,P0915,CJ Affiliate,fixed_amount,,,124.84,,60,False,https://example.com/offers/o02286,active
O02287,P0916,Amazon Associates,recurring,488.82,0.5643,,,90,True,https://example.com/offers/o02287,active
O02288,P0916,PartnerStack,fixed_amount,,,106.4,,1,False,https://example.com/offers/o02288,unknown
O02289,P0916,Amazon Associates,lead,,,,9.0,14,False,https://example.com/offers/o02289,active
O02290,P0916,Impact,one_time,352.22,0.1778,,,7,False,https://example.com/offers/o02290,inactive
O02291,P0917,Direct Program,fixed_amount,,,136.26,,60,False,https://example.com/offers/o02291,inactive
O02292,P0918,ShareASale,lead,,,,42.63,7,False,https://example.com/offers/o02292,active
O02293,P0918,Rakuten Advertising,one_time,126.47,0.6638,,,60,False,https://example.com/offers/o02293,active
O02294,P0919,PartnerStack,one_time,421.0,0.1651,,,60,False,https://example.com/offers/o02294,active
O02295,P0919,CJ Affiliate,recurring,337.36,0.4223,,,14,True,https://example.com/offers/o02295,inactive
O02296,P0919,Awin,fixed_amount,,,23.51,,14,False,https://example.com/offers/o02296,active
O02297,P0920,PartnerStack,recurring,341.49,0.047,,,7,True,https://example.com/offers/o02297,active
O02298,P0920,Amazon Associates,fixed_amount,,,67.71,,7,False,https://example.com/offers/o02298,active
O02299,P0920,PartnerStack,lead,,,,58.94,7,False,https://example.com/offers/o02299,active
O02300,P0920,Impact,one_time,289.57,0.485,,,90,False,https://example.com/offers/o02300,active
O02301,P0921,PartnerStack,fixed_amount,,,138.92,,7,False,https://example.com/offers/o02301,active
O02302,P0922,Impact,lead,,,,73.7,60,False,https://example.com/offers/o02302,unknown
O02303,P0922,Rakuten Advertising,one_time,360.04,0.6633,,,60,False,https://example.com/offers/o02303,inactive
O02304,P0923,Amazon Associates,one_time,470.86,0.4755,,,7,False,https://example.com/offers/o02304,unknown
O02305,P0923,CJ Affiliate,recurring,435.8,0.1463,,,90,True,https://example.com/offers/o02305,inactive
O02306,P0923,Direct Program,fixed_amount,,,42.0,,30,False,https://example.com/offers/o02306,active
O02307,P0924,PartnerStack,recurring,53.83,0.3324,,,14,True,https://example.com/offers/o02307,active
O02308,P0924,ShareASale,fixed_amount,,,20.93,,1,False,https://example.com/offers/o02308,unknown
O02309,P0924,Direct Program,lead,,,,38.99,1,False,https://example.com/offers/o02309,unknown
O02310,P0924,ShareASale,one_time,73.2,0.7343,,,90,False,https://example.com/offers/o02310,active
O02311,P0925,ShareASale,fixed_amount,,,61.82,,30,False,https://example.com/offers/o02311,active
O02312,P0926,Awin,lead,,,,30.96,30,False,https://example.com/offers/o02312,unknown
O02313,P0926,CJ Affiliate,one_time,255.65,0.6959,,,7,False,https://example.com/offers/o02313,active
O02314,P0927,Awin,one_time,116.38,0.0101,,,0,False,https://example.com/offers/o02314,active
O02315,P0927,Awin,recurring,107.36,0.0652,,,14,True,https://example.com/offers/o02315,active
O02316,P0927,Awin,fixed_amount,,,105.05,,1,False,https://example.com/offers/o02316,active
O02317,P0928,PartnerStack,recurring,124.25,0.0305,,,90,True,https://example.com/offers/o02317,inactive
O02318,P0928,CJ Affiliate,fixed_amount,,,40.78,,1,False,https://example.com/offers/o02318,inactive
O02319,P0928,ShareASale,lead,,,,33.94,0,False,https://example.com/offers/o02319,active
O02320,P0928,Awin,one_time,111.26,0.6961,,,7,False,https://example.com/offers/o02320,active
O02321,P0929,Rakuten Advertising,fixed_amount,,,72.82,,14,False,https://example.com/offers/o02321,unknown
O02322,P0930,Impact,lead,,,,27.98,7,False,https://example.com/offers/o02322,active
O02323,P0930,ShareASale,one_time,420.82,0.6305,,,90,False,https://example.com/offers/o02323,active
O02324,P0931,ShareASale,one_time,23.49,0.474,,,90,False,https://example.com/offers/o02324,active
O02325,P0931,Rakuten Advertising,recurring,24.95,0.3222,,,0,True,https://example.com/offers/o02325,active
O02326,P0931,Direct Program,fixed_amount,,,98.99,,7,False,https://example.com/offers/o02326,active
O02327,P0932,CJ Affiliate,recurring,335.31,0.2551,,,0,True,https://example.com/offers/o02327,active
O02328,P0932,Direct Program,fixed_amount,,,111.25,,30,False,https://example.com/offers/o02328,inactive
O02329,P0932,Amazon Associates,lead,,,,74.03,0,False,https://example.com/offers/o02329,active
O02330,P0932,Amazon Associates,one_time,367.48,0.2494,,,0,False,https://example.com/offers/o02330,inactive
O02331,P0933,Awin,fixed_amount,,,115.48,,7,False,https://example.com/offers/o02331,active
O02332,P0934,PartnerStack,lead,,,,53.92,1,False,https://example.com/offers/o02332,active
O02333,P0934,Awin,one_time,200.78,0.0193,,,30,False,https://example.com/offers/o02333,active
O02334,P0935,CJ Affiliate,one_time,424.61,0.3665,,,60,False,https://example.com/offers/o02334,inactive
O02335,P0935,CJ Affiliate,recurring,454.68,0.262,,,30,True,https://example.com/offers/o02335,inactive
O02336,P0935,PartnerStack,fixed_amount,,,32.55,,90,False,https://example.com/offers/o02336,active
O02337,P0936,ShareASale,recurring,14.5,0.6672,,,1,True,https://example.com/offers/o02337,inactive
O02338,P0936,Direct Program,fixed_amount,,,43.71,,30,False,https://example.com/offers/o02338,active
O02339,P0936,Amazon Associates,lead,,,,28.42,1,False,https://example.com/offers/o02339,active
O02340,P0936,Impact,one_time,11.06,0.6775,,,90,False,https://example.com/offers/o02340,unknown
O02341,P0937,CJ Affiliate,fixed_amount,,,28.34,,30,False,https://example.com/offers/o02341,active
O02342,P0938,Rakuten Advertising,lead,,,,25.54,30,False,https://example.com/offers/o02342,active
O02343,P0938,Awin,one_time,565.36,0.1253,,,7,False,https://example.com/offers/o02343,active
O02344,P0939,Rakuten Advertising,one_time,474.96,0.5047,,,30,False,https://example.com/offers/o02344,active
O02345,P0939,PartnerStack,recurring,409.24,0.232,,,60,True,https://example.com/offers/o02345,active
O02346,P0939,ShareASale,fixed_amount,,,140.08,,7,False,https://example.com/offers/o02346,inactive
O02347,P0940,Impact,recurring,528.75,0.4972,,,7,True,https://example.com/offers/o02347,active
O02348,P0940,CJ Affiliate,fixed_amount,,,101.09,,7,False,https://example.com/offers/o02348,unknown
O02349,P0940,Impact,lead,,,,36.94,90,False,https://example.com/offers/o02349,active
O02350,P0940,Impact,one_time,553.19,0.5453,,,7,False,https://example.com/offers/o02350,active
O02351,P0941,Amazon Associates,fixed_amount,,,109.08,,14,False,https://example.com/offers/o02351,inactive
O02352,P0942,PartnerStack,lead,,,,51.7,7,False,https://example.com/offers/o02352,unknown
O02353,P0942,Direct Program,one_time,317.45,0.2741,,,60,False,https://example.com/offers/o02353,unknown
O02354,P0943,Amazon Associates,one_time,233.11,0.3628,,,90,False,https://example.com/offers/o02354,active
O02355,P0943,Impact,recurring,239.81,0.2185,,,0,True,https://example.com/offers/o02355,active
O02356,P0943,Rakuten Advertising,fixed_amount,,,16.41,,1,False,https://example.com/offers/o02356,active
O02357,P0944,CJ Affiliate,recurring,172.25,0.1255,,,7,True,https://example.com/offers/o02357,active
O02358,P0944,PartnerStack,fixed_amount,,,32.04,,30,False,https://example.com/offers/o02358,active
O02359,P0944,Impact,lead,,,,72.93,60,False,https://example.com/offers/o02359,active
O02360,P0944,CJ Affiliate,one_time,191.38,0.0323,,,7,False,https://example.com/offers/o02360,active
O02361,P0945,PartnerStack,fixed_amount,,,120.16,,14,False,https://example.com/offers/o02361,active
O02362,P0946,Awin,lead,,,,3.01,1,False,https://example.com/offers/o02362,active
O02363,P0946,CJ Affiliate,one_time,55.55,0.4803,,,1,False,https://example.com/offers/o02363,active
O02364,P0947,Direct Program,one_time,258.56,0.1501,,,1,False,https://example.com/offers/o02364,active
O02365,P0947,ShareASale,recurring,300.28,0.0592,,,0,True,https://example.com/offers/o02365,active
O02366,P0947,Direct Program,fixed_amount,,,135.75,,1,False,https://example.com/offers/o02366,active
O02367,P0948,Rakuten Advertising,recurring,57.86,0.5123,,,0,True,https://example.com/offers/o02367,unknown
O02368,P0948,PartnerStack,fixed_amount,,,24.62,,60,False,https://example.com/offers/o02368,active
O02369,P0948,Amazon Associates,lead,,,,8.83,30,False,https://example.com/offers/o02369,unknown
O02370,P0948,Direct Program,one_time,45.79,0.1806,,,60,False,https://example.com/offers/o02370,unknown
O02371,P0949,PartnerStack,fixed_amount,,,127.42,,0,False,https://example.com/offers/o02371,active
O02372,P0950,Rakuten Advertising,lead,,,,50.69,1,False,https://example.com/offers/o02372,active
O02373,P0950,Amazon Associates,one_time,115.0,0.4459,,,14,False,https://example.com/offers/o02373,unknown
O02374,P0951,Direct Program,one_time,175.01,0.5621,,,90,False,https://example.com/offers/o02374,unknown
O02375,P0951,PartnerStack,recurring,173.58,0.5079,,,7,True,https://example.com/offers/o02375,active
O02376,P0951,Impact,fixed_amount,,,91.56,,1,False,https://example.com/offers/o02376,active
O02377,P0952,Rakuten Advertising,recurring,443.04,0.6551,,,1,True,https://example.com/offers/o02377,unknown
O02378,P0952,CJ Affiliate,fixed_amount,,,63.65,,0,False,https://example.com/offers/o02378,active
O02379,P0952,Amazon Associates,lead,,,,68.83,14,False,https://example.com/offers/o02379,active
O02380,P0952,PartnerStack,one_time,383.63,0.4503,,,7,False,https://example.com/offers/o02380,active
O02381,P0953,Amazon Associates,fixed_amount,,,106.28,,7,False,https://example.com/offers/o02381,active
O02382,P0954,PartnerStack,lead,,,,11.72,0,False,https://example.com/offers/o02382,inactive
O02383,P0954,Rakuten Advertising,one_time,333.33,0.3149,,,7,False,https://example.com/offers/o02383,active
O02384,P0955,CJ Affiliate,one_time,273.71,0.6091,,,1,False,https://example.com/offers/o02384,active
O02385,P0955,Direct Program,recurring,317.22,0.5772,,,30,True,https://example.com/offers/o02385,active
O02386,P0955,Direct Program,fixed_amount,,,146.99,,0,False,https://example.com/offers/o02386,active
O02387,P0956,Amazon Associates,recurring,501.09,0.4321,,,30,True,https://example.com/offers/o02387,active
O02388,P0956,PartnerStack,fixed_amount,,,81.95,,60,False,https://example.com/offers/o02388,active
O02389,P0956,Amazon Associates,lead,,,,4.41,90,False,https://example.com/offers/o02389,active
O02390,P0956,Direct Program,one_time,510.16,0.7343,,,1,False,https://example.com/offers/o02390,active
O02391,P0957,Direct Program,fixed_amount,,,81.11,,60,False,https://example.com/offers/o02391,active
O02392,P0958,CJ Affiliate,lead,,,,59.62,7,False,https://example.com/offers/o02392,inactive
O02393,P0958,PartnerStack,one_time,57.67,0.4411,,,90,False,https://example.com/offers/o02393,active
O02394,P0959,Amazon Associates,one_time,248.41,0.3904,,,60,False,https://example.com/offers/o02394,active
O02395,P0959,CJ Affiliate,recurring,247.23,0.748,,,14,True,https://example.com/offers/o02395,active
O02396,P0959,Awin,fixed_amount,,,75.2,,14,False,https://example.com/offers/o02396,active
O02397,P0960,Direct Program,recurring,398.34,0.2591,,,30,True,https://example.com/offers/o02397,inactive
O02398,P0960,Direct Program,fixed_amount,,,21.44,,0,False,https://example.com/offers/o02398,inactive
O02399,P0960,Direct Program,lead,,,,37.79,30,False,https://example.com/offers/o02399,unknown
O02400,P0960,Awin,one_time,380.03,0.6128,,,7,False,https://example.com/offers/o02400,active
O02401,P0961,CJ Affiliate,fixed_amount,,,54.06,,7,False,https://example.com/offers/o02401,active
O02402,P0962,Amazon Associates,lead,,,,58.1,14,False,https://example.com/offers/o02402,active
O02403,P0962,ShareASale,one_time,45.6,0.7059,,,14,False,https://example.com/offers/o02403,active
O02404,P0963,Awin,one_time,82.63,0.3856,,,14,False,https://example.com/offers/o02404,inactive
O02405,P0963,Awin,recurring,92.92,0.1565,,,0,True,https://example.com/offers/o02405,active
O02406,P0963,Amazon Associates,fixed_amount,,,77.59,,90,False,https://example.com/offers/o02406,active
O02407,P0964,PartnerStack,recurring,140.8,0.2812,,,30,True,https://example.com/offers/o02407,active
O02408,P0964,Amazon Associates,fixed_amount,,,101.62,,0,False,https://example.com/offers/o02408,unknown
O02409,P0964,Amazon Associates,lead,,,,54.04,30,False,https://example.com/offers/o02409,unknown
O02410,P0964,Awin,one_time,147.59,0.1588,,,0,False,https://example.com/offers/o02410,active
O02411,P0965,CJ Affiliate,fixed_amount,,,17.57,,1,False,https://example.com/offers/o02411,unknown
O02412,P0966,Amazon Associates,lead,,,,29.37,7,False,https://example.com/offers/o02412,inactive
O02413,P0966,Rakuten Advertising,one_time,218.65,0.4109,,,30,False,https://example.com/offers/o02413,unknown
O02414,P0967,Impact,one_time,361.67,0.3355,,,30,False,https://example.com/offers/o02414,active
O02415,P0967,CJ Affiliate,recurring,382.83,0.4541,,,0,True,https://example.com/offers/o02415,unknown
O02416,P0967,ShareASale,fixed_amount,,,101.85,,0,False,https://example.com/offers/o02416,inactive
O02417,P0968,Direct Program,recurring,197.02,0.7286,,,7,True,https://example.com/offers/o02417,active
O02418,P0968,Awin,fixed_amount,,,81.01,,1,False,https://example.com/offers/o02418,inactive
O02419,P0968,Direct Program,lead,,,,28.91,1,False,https://example.com/offers/o02419,active
O02420,P0968,Direct Program,one_time,194.32,0.3753,,,60,False,https://example.com/offers/o02420,active
O02421,P0969,ShareASale,fixed_amount,,,109.75,,30,False,https://example.com/offers/o02421,active
O02422,P0970,Direct Program,lead,,,,8.58,1,False,https://example.com/offers/o02422,active
O02423,P0970,Impact,one_time,512.53,0.1378,,,0,False,https://example.com/offers/o02423,unknown
O02424,P0971,Impact,one_time,170.06,0.4828,,,0,False,https://example.com/offers/o02424,active
O02425,P0971,ShareASale,recurring,188.18,0.0878,,,90,True,https://example.com/offers/o02425,active
O02426,P0971,PartnerStack,fixed_amount,,,15.35,,60,False,https://example.com/offers/o02426,active
O02427,P0972,Rakuten Advertising,recurring,465.21,0.4164,,,90,True,https://example.com/offers/o02427,active
O02428,P0972,ShareASale,fixed_amount,,,50.88,,1,False,https://example.com/offers/o02428,active
O02429,P0972,Awin,lead,,,,22.84,7,False,https://example.com/offers/o02429,active
O02430,P0972,ShareASale,one_time,405.13,0.3319,,,90,False,https://example.com/offers/o02430,unknown
O02431,P0973,CJ Affiliate,fixed_amount,,,39.57,,60,False,https://example.com/offers/o02431,unknown
O02432,P0974,PartnerStack,lead,,,,65.79,90,False,https://example.com/offers/o02432,active
O02433,P0974,Rakuten Advertising,one_time,427.37,0.5819,,,30,False,https://example.com/offers/o02433,inactive
O02434,P0975,Amazon Associates,one_time,108.26,0.5978,,,7,False,https://example.com/offers/o02434,active
O02435,P0975,Awin,recurring,81.76,0.3605,,,30,True,https://example.com/offers/o02435,active
O02436,P0975,Impact,fixed_amount,,,12.9,,1,False,https://example.com/offers/o02436,unknown
O02437,P0976,PartnerStack,recurring,110.66,0.7016,,,0,True,https://example.com/offers/o02437,active
O02438,P0976,CJ Affiliate,fixed_amount,,,114.65,,14,False,https://example.com/offers/o02438,active
O02439,P0976,PartnerStack,lead,,,,51.08,14,False,https://example.com/offers/o02439,active
